Unit.UnitI,Unit.Taxon,Unit.Quali,Unit.Qua_1,Unit.Qua_2,Unit.Qua_3,Unit.Qua_4,Unit.Qua_5,Unit.Repor,Taxon.ID,Taxon.Scie,Taxon.Finn,Taxon.Engl,Taxon.Swed,Unit.NameA,Unit.Abund,Unit.Inter,Unit.Int_1,Unit.Recor,Unit.Detai,Unit.TypeS,Unit.Det,Unit.Sex,Unit.LifeS,Unit.Nativ,Unit.Breed,Unit.Indiv,Unit.Invas,Unit.Notes,Unit.Annot,Unit.Media,Gathering.,Gatherin_1,Gatherin_2,Gatherin_3,Gatherin_4,Gatherin_5,Gatherin_6,Gatherin_7,Gatherin_8,Gatherin_9,Gatherin10,Gatherin11,Gatherin12,Gatherin13,Gatherin14,Gatherin15,Gatherin16,Gatherin17,Gatherin18,Gatherin19,Gatherin20,Gatherin21,Gatherin22,Gatherin23,Gatherin24,Gatherin25,Gatherin26,Gatherin27,Gatherin28,Gatherin29,Gatherin30,Gatherin31,Gatherin32,Gatherin33,Gatherin34,Gatherin35,Gatherin36,Gatherin37,Gatherin38,Gatherin39,Gatherin40,Gatherin41,Gatherin42,Gatherin43,Gatherin44,Gatherin45,Gatherin46,Gatherin47,Gatherin48,Gatherin49,Gatherin50,Gatherin51,Gatherin52,Gatherin53,Gatherin54,Gatherin55,Gatherin56,Document.D,Document_1,Document_2,Document_3,Document.P,Document.C,Document.Q,Document_4,Document_5,Document_6,Document.S,Document.N,Document.K,Document.F,Document.L,Document_7,Document.M,Document_8,Document_9,B4,B2,B5,B3,B6,B7,B16,B17,B14,B15,B12,B13,B10,B11,B19,B8,B9,B18,B1
http://tun.fi/KE.8/1173081#2,haahka,,,,NEUTRAL,,,,http://tun.fi/MX.26419,Somateria mollissima,haahka,Common Eider,ejder,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,,,,,,,,naaras,0,0,http://tun.fi/KE.8/1173081#1,,,,,,,,,,3/13/1982,3/13/1982,,,3/13/1982,"Aro, Seppo; Kalska, Esa, Mellberg Timo",61.47066,61.47066,23.536633,23.536633,61.47066,23.536633,6822976,6822977,3315616,3315617,6820114,6820115,315520,315521,682,331,6822,3315,1900,1980,1982,3,13,72,72,1,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Nokia,COORDINATES,COORDINATES,COORDINATES,,Suomi,Nokia,,,Nokianvirran suu,,0,http://tun.fi/KE.8/1173081,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,,,,http://tun.fi/KE.8,,,,,,,,0,8752,82,213,24,-124,337,211,88,26,33,583,77,151,-75,108,135,-34,204,38
http://tun.fi/KE.8/1193829#2,haahka,,,,NEUTRAL,,,,http://tun.fi/MX.26419,Somateria mollissima,haahka,Common Eider,ejder,,6,,6,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,,,,,,,,"p, 1k, 5n",0,0,http://tun.fi/KE.8/1193829#1,,,,,,,,,,5/17/1984,5/17/1984,,,5/17/1984,"Puumalainen, Kari",60.941747,60.941747,26.103137,26.103137,60.941747,26.103137,6759467,6759468,3451555,3451556,6756631,6756632,451405,451406,675,345,6759,3451,1900,1980,1984,5,17,138,138,1,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Iitti,COORDINATES,COORDINATES,COORDINATES,,Suomi,Iitti,,,"Säyhtee, Selkojärvi",,0,http://tun.fi/KE.8/1193829,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,,,,http://tun.fi/KE.8,,,,,,,,0,8627,73,214,22,-110,324,219,102,32,30,633,81,155,-68,126,138,-26,199,42
http://tun.fi/KE.8/1197881#3,haahka,,,,NEUTRAL,,,,http://tun.fi/MX.26419,Somateria mollissima,haahka,Common Eider,ejder,,15,,15,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,,,,,,,,"8/7 uimassa, lisäksi taivaalla haahkamaisia jonoja muuttolennossa",0,0,http://tun.fi/KE.8/1197881#1,,,,,,,,,,4/3/2017,4/3/2017,,,4/3/2017,"Kallio, Seppo",60.427921,60.427921,22.200247,22.200247,60.427921,22.200247,6711516,6711517,3235968,3235969,6708699,6708700,235904,235905,671,323,6711,3235,2000,2010,2017,4,3,93,93,1,REPORTED_VALUE,Suomi,Varsinais-Suomi (V),Turku,COORDINATES,COORDINATES,COORDINATES,,Suomi,,,,"Turku, Pikisaari, Fregattikatu 3",,0,http://tun.fi/KE.8/1197881,PUBLIC,NONE,,TRUE,http://tun.fi/HR.447,2,,,,http://tun.fi/KE.8,,,,,,,,0,7927,75,216,24,-88,304,211,110,34,27,667,77,157,-46,161,107,38,189,52
http://tun.fi/KE.8/1198009#2,haahka,,,,NEUTRAL,,,,http://tun.fi/MX.26419,Somateria mollissima,haahka,Common Eider,ejder,,25,,25,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,,,,,,,,"16/9 uimassa ja rannalla. Koiraiden huuto kuuluu pihalle, vaikka tontti ei ole rannalla.",0,0,http://tun.fi/KE.8/1198009#1,,,,,,,,,,4/5/2017,4/5/2017,,,4/5/2017,"Kallio, Seppo",60.427921,60.427921,22.200247,22.200247,60.427921,22.200247,6711516,6711517,3235968,3235969,6708699,6708700,235904,235905,671,323,6711,3235,2000,2010,2017,4,5,95,95,1,REPORTED_VALUE,Suomi,Varsinais-Suomi (V),Turku,COORDINATES,COORDINATES,COORDINATES,,Suomi,,,,"Turku, Pikisaari, Fregattikatu 3",,0,http://tun.fi/KE.8/1198009,PUBLIC,NONE,,TRUE,http://tun.fi/HR.447,2,,,,http://tun.fi/KE.8,,,,,,,,0,7927,75,216,24,-88,304,211,110,34,27,667,77,157,-46,161,107,38,189,52
http://tun.fi/KE.8/1198608#9,haahka,,,,NEUTRAL,,,,http://tun.fi/MX.26419,Somateria mollissima,haahka,Common Eider,ejder,,7,,7,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,,,,,,,,1-Jun,0,0,http://tun.fi/KE.8/1198608#1,,,,,,,,,,4/18/2017,4/18/2017,,,4/18/2017,"Kallio, Seppo",60.427921,60.427921,22.200247,22.200247,60.427921,22.200247,6711516,6711517,3235968,3235969,6708699,6708700,235904,235905,671,323,6711,3235,2000,2010,2017,4,18,108,108,1,REPORTED_VALUE,Suomi,Varsinais-Suomi (V),Turku,COORDINATES,COORDINATES,COORDINATES,,Suomi,,,,"Turku, Pikisaari, Fregattikatu 3",,0,http://tun.fi/KE.8/1198608,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,,,,http://tun.fi/KE.8,,,,,,,,0,7927,75,216,24,-88,304,211,110,34,27,667,77,157,-46,161,107,38,189,52
http://tun.fi/KE.8/1200223#12,haahka,,,,NEUTRAL,,,,http://tun.fi/MX.26419,Somateria mollissima,haahka,Common Eider,ejder,,3,,3,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,,,,,,,,koiraita,0,0,http://tun.fi/KE.8/1200223#1,,,,,,,,,,5/14/2017,5/14/2017,,,5/14/2017,"Kallio, Seppo",60.427921,60.427921,22.200247,22.200247,60.427921,22.200247,6711516,6711517,3235968,3235969,6708699,6708700,235904,235905,671,323,6711,3235,2000,2010,2017,5,14,134,134,1,REPORTED_VALUE,Suomi,Varsinais-Suomi (V),Turku,COORDINATES,COORDINATES,COORDINATES,,Suomi,,,,"Turku, Pikisaari, Fregattikatu 3",,0,http://tun.fi/KE.8/1200223,PUBLIC,NONE,,TRUE,http://tun.fi/HR.447,2,,,,http://tun.fi/KE.8,,,,,,,,0,7927,75,216,24,-88,304,211,110,34,27,667,77,157,-46,161,107,38,189,52
http://tun.fi/KE.8/1201090#4,haahka,,,,NEUTRAL,,,,http://tun.fi/MX.26419,Somateria mollissima,haahka,Common Eider,ejder,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,,,,,,,,koiras uimassa,0,0,http://tun.fi/KE.8/1201090#1,,,,,,,,,,5/25/2017,5/25/2017,,,5/25/2017,"Kallio, Seppo",60.427921,60.427921,22.200247,22.200247,60.427921,22.200247,6711516,6711517,3235968,3235969,6708699,6708700,235904,235905,671,323,6711,3235,2000,2010,2017,5,25,145,145,1,REPORTED_VALUE,Suomi,Varsinais-Suomi (V),Turku,COORDINATES,COORDINATES,COORDINATES,,Suomi,,,,"Turku, Pikisaari, Fregattikatu 3",,0,http://tun.fi/KE.8/1201090,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,,,,http://tun.fi/KE.8,,,,,,,,0,7927,75,216,24,-88,304,211,110,34,27,667,77,157,-46,161,107,38,189,52
http://tun.fi/KE.8/1201558#2,haahka,,,,NEUTRAL,,,,http://tun.fi/MX.26419,Somateria mollissima,haahka,Common Eider,ejder,,6,,6,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,,,,,,,,vanhojen naaraiden parvi uimassa,0,0,http://tun.fi/KE.8/1201558#1,,,,,,,,,,6/3/2017,6/3/2017,,,6/3/2017,"Kallio, Seppo",60.427921,60.427921,22.200247,22.200247,60.427921,22.200247,6711516,6711517,3235968,3235969,6708699,6708700,235904,235905,671,323,6711,3235,2000,2010,2017,6,3,154,154,1,REPORTED_VALUE,Suomi,Varsinais-Suomi (V),Turku,COORDINATES,COORDINATES,COORDINATES,,Suomi,,,,"Turku, Pikisaari, Fregattikatu 3",,0,http://tun.fi/KE.8/1201558,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,,,,http://tun.fi/KE.8,,,,,,,,0,7927,75,216,24,-88,304,211,110,34,27,667,77,157,-46,161,107,38,189,52
http://tun.fi/MHU.1207979,sommol,,,,NEUTRAL,,,,http://tun.fi/MX.26419,Somateria mollissima,haahka,Common Eider,ejder,,8,,8,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,,,,,,,,ATL:5 GRI:67108:32338 1kn,0,0,http://tun.fi/MHG.1207974#2,,,,,,,,,,5/19/2006,5/19/2006,,,5/19/2006,"Multala, Vesa",60.420096,60.421056,22.161978,22.163654,60.420576,22.162816,6710800,6710900,3233800,3233900,6707983,6708083,233737,233837,671,323,6710,3233,2000,2000,2006,5,19,139,139,100,REPORTED_VALUE,Suomi,Varsinais-Suomi (V),Turku,COORDINATES,COORDINATES,COORDINATES,,Suomi,Turku,,,Pikku-Pukki,,0,http://tun.fi/MHD.108896,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,,,,http://tun.fi/KE.7,,,,,,,,0,7911,75,217,24,-87,304,210,109,34,27,663,77,157,-45,160,107,38,188,52
http://tun.fi/MHU.24482091,sommol,,,,NEUTRAL,,,,http://tun.fi/MX.26419,Somateria mollissima,haahka,Common Eider,ejder,,10,,10,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,,,,,,,,ATL:82 GRI:6805000:3205000,0,0,http://tun.fi/MHG.24482086#2,,,,,,,,,,5/28/2009,5/29/2009,,,2009-05-28 - 2009-05-29,"Alho, Pekka",61.241727,61.241737,21.498385,21.498402,61.241732,21.498393,6805000,6805001,3205000,3205001,6802145,6802146,204948,204949,680,320,6805,3205,2000,2000,2009,5,,148,149,1,REPORTED_VALUE,Suomi,Satakunta (St),Eurajoki,COORDINATES,COORDINATES,COORDINATES,,Suomi,Eurajoki,,,,,0,http://tun.fi/MHD.1188864,PUBLIC,NONE,,TRUE,http://tun.fi/HR.447,2,,,,http://tun.fi/KE.7,,,,,,,,0,7904,77,209,25,-98,307,204,100,33,29,607,75,150,-53,134,137,-20,181,45
http://tun.fi/MHU.25081497,som mol,,,,NEUTRAL,,,,http://tun.fi/MX.26419,Somateria mollissima,haahka,Common Eider,ejder,,,,,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,,,,,,,,ATL:82 GRI:6725000:3215000,0,0,http://tun.fi/MHG.25081493#2,,,,,,,,,,6/20/2009,6/20/2009,,,6/20/2009,"Sillanpää, Jukka",60.534209,60.534218,21.801782,21.801799,60.534213,21.80179,6725000,6725001,3215000,3215001,6722177,6722178,214945,214946,672,321,6725,3215,2000,2000,2009,6,20,171,171,1,REPORTED_VALUE,Suomi,Varsinais-Suomi (V),Naantali,COORDINATES,COORDINATES,COORDINATES,,Suomi,,,,,,0,http://tun.fi/MHD.1215896,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,,,,http://tun.fi/KE.7,,,,,,,,0,7844,74,213,24,-88,301,206,105,33,28,639,75,155,-46,150,105,37,182,51
http://tun.fi/MHU.27204807,haahka,,,,NEUTRAL,,,,http://tun.fi/MX.26419,Somateria mollissima,haahka,Common Eider,ejder,,8,,8,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,,,,,,,,ATL:8 GRI:6749435:3174466,0,0,http://tun.fi/MHG.27204802#2,,,,,,,,,,6/6/2009,6/7/2009,,,2009-06-06 - 2009-06-07,"Viitalaakso-Kaasalainen, Anne",60.72161,60.72162,21.026938,21.026955,60.721615,21.026947,6749435,6749436,3174466,3174467,6746602,6746603,174427,174428,674,317,6749,3174,2000,2000,2009,6,,157,158,1,REPORTED_VALUE,Suomi,Varsinais-Suomi (V),Kustavi,COORDINATES,COORDINATES,COORDINATES,,Suomi,Kustavi,,,Isokari,,0,http://tun.fi/MHD.1308105,PUBLIC,NONE,,TRUE,http://tun.fi/HR.447,2,,,,http://tun.fi/KE.7,,,,,,,,0,7689,73,206,24,-89,295,199,96,31,30,592,72,150,-47,132,101,32,170,47
http://tun.fi/MHU.29128356,haahka,,,,NEUTRAL,,,,http://tun.fi/MX.26419,Somateria mollissima,haahka,Common Eider,ejder,,4,,4,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,,,,,,,,ATL:5 GRI:66590:33617,0,0,http://tun.fi/MHG.29128336#16,,,,,,,,,,5/2/2010,5/2/2010,,,5/2/2010,"mäenpää, asko",60.019702,60.020633,24.516609,24.518333,60.020167,24.517471,6659000,6659100,3361700,3361800,6656204,6656304,361586,361686,665,336,6659,3361,2000,2010,2010,5,2,122,122,100,REPORTED_VALUE,Suomi,Uusimaa (U),Kirkkonummi,COORDINATES,COORDINATES,COORDINATES,,Suomi,kirkkonummi,,,stora mickelskären,,0,http://tun.fi/MHD.1490259,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,,,,http://tun.fi/KE.7,,,,,,,,0,8007,68,212,22,-87,299,221,97,30,32,636,78,159,-46,128,146,-15,199,53
