X,Y,Unit.UnitI,Unit.Taxon,Unit.Quali,Unit.Qua_1,Unit.Qua_2,Unit.Qua_3,Unit.Qua_4,Unit.Qua_5,Unit.Repor,Taxon.ID,Taxon.Scie,Taxon.Finn,Taxon.Engl,Taxon.Swed,Unit.NameA,Unit.Abund,Unit.Inter,Unit.Int_1,Unit.Recor,Unit.Detai,Unit.TypeS,Unit.Det,Unit.Sex,Unit.LifeS,Unit.Nativ,Unit.Breed,Unit.Indiv,Unit.Invas,Unit.Notes,Unit.Annot,Unit.Media,Gathering.,Gatherin_1,Gatherin_2,Gatherin_3,Gatherin_4,Gatherin_5,Gatherin_6,Gatherin_7,Gatherin_8,Gatherin_9,Gatherin10,Gatherin11,Gatherin12,Gatherin13,Gatherin14,Gatherin15,Gatherin16,Gatherin17,Gatherin18,Gatherin19,Gatherin20,Gatherin21,Gatherin22,Gatherin23,Gatherin24,Gatherin25,Gatherin26,Gatherin27,Gatherin28,Gatherin29,Gatherin30,Gatherin31,Gatherin32,Gatherin33,Gatherin34,Gatherin35,Gatherin36,Gatherin37,Gatherin38,Gatherin39,Gatherin40,Gatherin41,Gatherin42,Gatherin43,Gatherin44,Gatherin45,Gatherin46,Gatherin47,Gatherin48,Gatherin49,Gatherin50,Gatherin51,Gatherin52,Gatherin53,Gatherin54,Gatherin55,Gatherin56,Document.D,Document_1,Document_2,Document_3,Document.P,Document.C,Document.Q,Document_4,Document_5,Document_6,Document.S,Document.N,Document.K,Document.F,Document.L,Document_7,Document.M,Document_8,Document_9,B7.tif,B14.tif,B1.tif,B12.tif,B15.tif,B6.tif,B9.tif,B11.tif,B2.tif,B5.tif,B16.tif,B8.tif,B3.tif,B10.tif,B17.tif,B4.tif,B19.tif,B18.tif,B13.tif
25.698125,61.11874,http://tun.fi/KE.423/5828-2993-7994-7334#Unit,Cerastis rubricosa,,,,NEUTRAL,,,,http://tun.fi/MX.63126,Cerastis rubricosa,sinikevätyökkönen,,,,3,3,,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,false,Olavi Blomster,,ADULT,,,,,lab. määritys,0,0,http://tun.fi/KE.423/5828-2993-7994-7334#Gathering,,,,,,,,,,2016-05-05,2016-05-05,,,2016-05-05,Olavi Blomster,61.118693999999998,61.118786000000000,25.698034000000000,25.698215999999999,61.118740000000003,25.698125000000001,6779550.000000000000000,6779560.000000000000000,3429990.000000000000000,3430000.000000000000000,6776706.000000000000000,6776716.000000000000000,429848.000000000000000,429858.000000000000000,677.000000000000000,342.000000000000000,6779.000000000000000,3429.000000000000000,2000,2010,2016,5,5,126,126,10,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Asikkala,COORDINATES,COORDINATES,COORDINATES,,Finland,Asikkala,Ta,,Vesivehmaa VP1N,,0,http://tun.fi/KE.423/5828-2993-7994-7334,PUBLIC,NONE,,false,http://tun.fi/HR.200,3,,,,http://tun.fi/KE.423,,,,,2016-05-06,2016-05-06,,0,326.00000,33.00000,38.00000,649.00000,29.00000,-115.00000,-30.00000,-72.00000,75.00000,211.00000,224.00000,135.00000,23.00000,151.00000,105.00000,8623.00000,131.00000,207.00000,83.00000
24.822146,61.594307,http://tun.fi/KE.423/5855-2131-8539-9948#Unit,Cerastis rubricosa,,,,NEUTRAL,,,,http://tun.fi/MX.63126,Cerastis rubricosa,sinikevätyökkönen,,,,7,7,,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,false,Ilkka Kajalo,,ADULT,,,,,maarysä 250 W,0,0,http://tun.fi/KE.423/5855-2131-8539-9948#Gathering,,,,,,,,,,2007-03-31,2007-04-15,,,2007-03-31 - 2007-04-15,Ilkka Kajalo,61.594259999999998,61.594352999999998,24.822054999999999,24.822237000000001,61.594307000000001,24.822146000000000,6833780.000000000000000,6833790.000000000000000,3384550.000000000000000,3384560.000000000000000,6830914.000000000000000,6830924.000000000000000,384426.000000000000000,384436.000000000000000,683.000000000000000,338.000000000000000,6833.000000000000000,3384.000000000000000,2000,2000,2007,,,90,105,10,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Kuhmoinen,COORDINATES,COORDINATES,COORDINATES,,Finland,Kuhmoinen,Ta,,Päijälä,,0,http://tun.fi/KE.423/5855-2131-8539-9948,PUBLIC,NONE,,false,http://tun.fi/HR.200,3,,,,http://tun.fi/KE.423,,,,,2016-12-01,2016-12-01,,0,334.00000,31.00000,34.00000,627.00000,30.00000,-122.00000,-34.00000,-75.00000,81.00000,212.00000,222.00000,131.00000,24.00000,147.00000,99.00000,8610.00000,123.00000,211.00000,82.00000
26.846511,60.559481,http://tun.fi/KE.423/5855-5562-7735-6442#Unit,Cerastis rubricosa,,,,NEUTRAL,,,,http://tun.fi/MX.63126,Cerastis rubricosa,sinikevätyökkönen,,,,6,6,,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,false,L.Luukkonen,,ADULT,,,,,,0,0,http://tun.fi/KE.423/5855-5562-7735-6442#Gathering,,,,,,,,,,2015-04-21,2015-04-21,,,2015-04-21,Lauri Luukkonen,60.559030999999997,60.559930999999999,26.845600999999998,26.847420000000000,60.559480999999998,26.846511000000000,6716500.000000000000000,6716600.000000000000000,3491700.000000000000000,3491800.000000000000000,6713682.000000000000000,6713782.000000000000000,491534.000000000000000,491634.000000000000000,671.000000000000000,349.000000000000000,6716.000000000000000,3491.000000000000000,2000,2010,2015,4,21,111,111,100,REPORTED_VALUE,Suomi,Etelä-Karjala (EK),Kotka,COORDINATES,COORDINATES,COORDINATES,,Finland,Kotka,Ka,,Laajakoskenjärvi,,0,http://tun.fi/KE.423/5855-5562-7735-6442,PUBLIC,NONE,,false,http://tun.fi/HR.200,3,,,,http://tun.fi/KE.423,,,,,2015-04-23,2015-04-23,,0,322.00000,28.00000,46.00000,602.00000,32.00000,-104.00000,-21.00000,-64.00000,72.00000,218.00000,214.00000,104.00000,22.00000,160.00000,95.00000,8707.00000,113.00000,185.00000,78.00000
24.9667,60.2289,http://id.luomus.fi/MY.3532785,Cerastis rubricosa,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.63126,Cerastis rubricosa,sinikevätyökkönen,,,,,,,PRESERVED_SPECIMEN,PRESERVED_SPECIMEN,false,"Rudolph, Hugo",,ADULT,,,,,,0,0,http://id.luomus.fi/MY.3532784,,,,,,,,,,1936-01-01,1936-12-31,,,1936-01-01 - 1936-12-31,"Lingonblad, Birger",60.228900000000003,60.228900000000003,24.966699999999999,24.966699999999999,60.228900000000003,24.966699999999999,6681443.000000000000000,6681444.000000000000000,3387508.000000000000000,3387509.000000000000000,6678638.000000000000000,6678639.000000000000000,387384.000000000000000,387385.000000000000000,668.000000000000000,338.000000000000000,6681.000000000000000,3387.000000000000000,1900,1930,1936,,,1,366,1,REPORTED_VALUE,Suomi,Uusimaa (U),Helsinki,COORDINATES,COORDINATES,COORDINATES,,Finland,Helsinki,N,,,,0,http://id.luomus.fi/HT.17938,PUBLIC,NONE,,false,http://tun.fi/HR.1507,4,,,,http://tun.fi/KE.3,,,,,2017-04-04,2017-04-04,,0,297.00000,33.00000,50.00000,651.00000,31.00000,-90.00000,-18.00000,-50.00000,64.00000,207.00000,221.00000,143.00000,21.00000,157.00000,104.00000,8083.00000,134.00000,197.00000,78.00000
21.60612,59.827917,http://tun.fi/KE.423/5880-6530-5470-7028#Unit,Cerastis rubricosa,,,,NEUTRAL,,,,http://tun.fi/MX.63126,Cerastis rubricosa,sinikevätyökkönen,,,,1,1,,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,false,,,ADULT,,,,,,0,0,http://tun.fi/KE.423/5880-6530-5470-7028#Gathering,,,,,,,,,,2013-04-27,2013-05-20,,,2013-04-27 - 2013-05-20,PJ Vainio,59.827433999999997,59.828400000000002,21.605305000000001,21.606935000000000,59.827916999999999,21.606120000000001,6647300.000000000000000,6647400.000000000000000,3197800.000000000000000,3197900.000000000000000,6644508.000000000000000,6644608.000000000000000,197752.000000000000000,197852.000000000000000,664.000000000000000,319.000000000000000,6647.000000000000000,3197.000000000000000,2000,2010,2013,,,117,140,100,REPORTED_VALUE,Suomi,Varsinais-Suomi (V),Parainen,COORDINATES,COORDINATES,COORDINATES,,Finland,Parainen,Ab,,"Jurmo, Saaristomeren kp",,0,http://tun.fi/KE.423/5880-6530-5470-7028,PUBLIC,NONE,,false,http://tun.fi/HR.200,3,,,,http://tun.fi/KE.423,,,,,2013-06-10,2013-06-10,,0,-2147483648.00000,-2147483648.00000,-2147483648.00000,-2147483648.00000,-2147483648.00000,-2147483648.00000,-2147483648.00000,-2147483648.00000,-2147483648.00000,-2147483648.00000,-2147483648.00000,-2147483648.00000,-2147483648.00000,-2147483648.00000,-2147483648.00000,-2147483648.00000,-2147483648.00000,-2147483648.00000,-2147483648.00000
24.9667,60.2289,http://id.luomus.fi/MY.3532791,Cerastis rubricosa,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.63126,Cerastis rubricosa,sinikevätyökkönen,,,,,,,PRESERVED_SPECIMEN,PRESERVED_SPECIMEN,false,"Rudolph, Hugo",,ADULT,,,,,,0,0,http://id.luomus.fi/MY.3532790,,,,,,,,,,1936-01-01,1936-12-31,,,1936-01-01 - 1936-12-31,"Lingonblad, Birger",60.228900000000003,60.228900000000003,24.966699999999999,24.966699999999999,60.228900000000003,24.966699999999999,6681443.000000000000000,6681444.000000000000000,3387508.000000000000000,3387509.000000000000000,6678638.000000000000000,6678639.000000000000000,387384.000000000000000,387385.000000000000000,668.000000000000000,338.000000000000000,6681.000000000000000,3387.000000000000000,1900,1930,1936,,,1,366,1,REPORTED_VALUE,Suomi,Uusimaa (U),Helsinki,COORDINATES,COORDINATES,COORDINATES,,Finland,Helsinki,N,,,,0,http://id.luomus.fi/HT.17940,PUBLIC,NONE,,false,http://tun.fi/HR.1507,4,,,,http://tun.fi/KE.3,,,,,2017-04-04,2017-04-04,,0,297.00000,33.00000,50.00000,651.00000,31.00000,-90.00000,-18.00000,-50.00000,64.00000,207.00000,221.00000,143.00000,21.00000,157.00000,104.00000,8083.00000,134.00000,197.00000,78.00000
24.9667,60.2289,http://id.luomus.fi/MY.3532794,Cerastis rubricosa,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.63126,Cerastis rubricosa,sinikevätyökkönen,,,,,,,PRESERVED_SPECIMEN,PRESERVED_SPECIMEN,false,"Rudolph, Hugo",,ADULT,,,,,,0,0,http://id.luomus.fi/MY.3532793,,,,,,,,,,1926-01-01,1926-12-31,,,1926-01-01 - 1926-12-31,"Lingonblad, Birger",60.228900000000003,60.228900000000003,24.966699999999999,24.966699999999999,60.228900000000003,24.966699999999999,6681443.000000000000000,6681444.000000000000000,3387508.000000000000000,3387509.000000000000000,6678638.000000000000000,6678639.000000000000000,387384.000000000000000,387385.000000000000000,668.000000000000000,338.000000000000000,6681.000000000000000,3387.000000000000000,1900,1920,1926,,,1,365,1,REPORTED_VALUE,Suomi,Uusimaa (U),Helsinki,COORDINATES,COORDINATES,COORDINATES,,Finland,Helsinki,N,,,,0,http://id.luomus.fi/HT.17941,PUBLIC,NONE,,false,http://tun.fi/HR.1507,4,,,,http://tun.fi/KE.3,,,,,2017-04-04,2017-04-04,,0,297.00000,33.00000,50.00000,651.00000,31.00000,-90.00000,-18.00000,-50.00000,64.00000,207.00000,221.00000,143.00000,21.00000,157.00000,104.00000,8083.00000,134.00000,197.00000,78.00000
21.519644,61.232245,http://tun.fi/KE.423/5882-7280-2039-8350#Unit,Cerastis rubricosa,,,,NEUTRAL,,,,http://tun.fi/MX.63126,Cerastis rubricosa,sinikevätyökkönen,,,,1,1,,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,false,Juhani Itämies,,ADULT,,,,,,0,0,http://tun.fi/KE.423/5882-7280-2039-8350#Gathering,,,,,,,,,,2015-05-11,2015-05-17,,,2015-05-11 - 2015-05-17,Juhani Itämies,61.231760999999999,61.232728999999999,21.518795000000001,21.520492000000001,61.232244999999999,21.519644000000000,6803800.000000000000000,6803900.000000000000000,3206000.000000000000000,3206100.000000000000000,6800945.000000000000000,6801045.000000000000000,205948.000000000000000,206048.000000000000000,680.000000000000000,320.000000000000000,6803.000000000000000,3206.000000000000000,2000,2010,2015,5,,131,137,100,REPORTED_VALUE,Suomi,Satakunta (St),Eurajoki,COORDINATES,COORDINATES,COORDINATES,,Finland,Eurajoki,St,,Olkiluoto,,0,http://tun.fi/KE.423/5882-7280-2039-8350,PUBLIC,NONE,,false,http://tun.fi/HR.200,3,,,,http://tun.fi/KE.423,,,,,2016-02-06,2016-02-06,,0,308.00000,33.00000,45.00000,607.00000,29.00000,-98.00000,-20.00000,-53.00000,77.00000,210.00000,204.00000,137.00000,25.00000,150.00000,100.00000,7931.00000,134.00000,181.00000,75.00000
24.9667,60.2289,http://id.luomus.fi/MY.3532797,Cerastis rubricosa,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.63126,Cerastis rubricosa,sinikevätyökkönen,,,,,,,PRESERVED_SPECIMEN,PRESERVED_SPECIMEN,false,"Rudolph, Hugo",,ADULT,,,,,,0,0,http://id.luomus.fi/MY.3532796,,,,,,,,,,1936-01-01,1936-12-31,,,1936-01-01 - 1936-12-31,"Lingonblad, Birger",60.228900000000003,60.228900000000003,24.966699999999999,24.966699999999999,60.228900000000003,24.966699999999999,6681443.000000000000000,6681444.000000000000000,3387508.000000000000000,3387509.000000000000000,6678638.000000000000000,6678639.000000000000000,387384.000000000000000,387385.000000000000000,668.000000000000000,338.000000000000000,6681.000000000000000,3387.000000000000000,1900,1930,1936,,,1,366,1,REPORTED_VALUE,Suomi,Uusimaa (U),Helsinki,COORDINATES,COORDINATES,COORDINATES,,Finland,Helsinki,N,,,,0,http://id.luomus.fi/HT.17942,PUBLIC,NONE,,false,http://tun.fi/HR.1507,4,,,,http://tun.fi/KE.3,,,,,2017-04-04,2017-04-04,,0,297.00000,33.00000,50.00000,651.00000,31.00000,-90.00000,-18.00000,-50.00000,64.00000,207.00000,221.00000,143.00000,21.00000,157.00000,104.00000,8083.00000,134.00000,197.00000,78.00000
24.570125,60.177476,http://tun.fi/KE.423/5886-6642-6579-6240#Unit,Cerastis rubricosa,,,,NEUTRAL,,,,http://tun.fi/MX.63126,Cerastis rubricosa,sinikevätyökkönen,,,,1,1,,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,false,J-P Hirvonen,,ADULT,,,,,,0,0,http://tun.fi/KE.423/5886-6642-6579-6240#Gathering,,,,,,,,,,2012-05-21,2012-05-23,,,2012-05-21 - 2012-05-23,J-P Hirvonen,60.177472000000002,60.177481000000000,24.570115999999999,24.570133999999999,60.177475999999999,24.570125000000001,6676459.000000000000000,6676460.000000000000000,3365329.000000000000000,3365330.000000000000000,6673656.000000000000000,6673657.000000000000000,365214.000000000000000,365215.000000000000000,667.000000000000000,336.000000000000000,6676.000000000000000,3365.000000000000000,2000,2010,2012,5,,142,144,1,REPORTED_VALUE,Suomi,Uusimaa (U),Espoo,COORDINATES,COORDINATES,COORDINATES,,Finland,Espoo,N,,Lasilaakso,,0,http://tun.fi/KE.423/5886-6642-6579-6240,PUBLIC,NONE,,false,http://tun.fi/HR.200,3,,,,http://tun.fi/KE.423,,,,,2012-05-25,2012-05-25,,0,301.00000,30.00000,52.00000,631.00000,32.00000,-89.00000,-16.00000,-47.00000,68.00000,212.00000,219.00000,146.00000,22.00000,158.00000,97.00000,8041.00000,128.00000,197.00000,77.00000
