X,Y,Unit.UnitI,Unit.Taxon,Unit.Quali,Unit.Qua_1,Unit.Qua_2,Unit.Qua_3,Unit.Qua_4,Unit.Qua_5,Unit.Repor,Taxon.ID,Taxon.Scie,Taxon.Finn,Taxon.Engl,Taxon.Swed,Unit.NameA,Unit.Abund,Unit.Inter,Unit.Int_1,Unit.Recor,Unit.Detai,Unit.TypeS,Unit.Det,Unit.Sex,Unit.LifeS,Unit.Nativ,Unit.Breed,Unit.Indiv,Unit.Invas,Unit.Notes,Unit.Annot,Unit.Media,Gathering.,Gatherin_1,Gatherin_2,Gatherin_3,Gatherin_4,Gatherin_5,Gatherin_6,Gatherin_7,Gatherin_8,Gatherin_9,Gatherin10,Gatherin11,Gatherin12,Gatherin13,Gatherin14,Gatherin15,Gatherin16,Gatherin17,Gatherin18,Gatherin19,Gatherin20,Gatherin21,Gatherin22,Gatherin23,Gatherin24,Gatherin25,Gatherin26,Gatherin27,Gatherin28,Gatherin29,Gatherin30,Gatherin31,Gatherin32,Gatherin33,Gatherin34,Gatherin35,Gatherin36,Gatherin37,Gatherin38,Gatherin39,Gatherin40,Gatherin41,Gatherin42,Gatherin43,Gatherin44,Gatherin45,Gatherin46,Gatherin47,Gatherin48,Gatherin49,Gatherin50,Gatherin51,Gatherin52,Gatherin53,Gatherin54,Gatherin55,Gatherin56,Document.D,Document_1,Document_2,Document_3,Document.P,Document.C,Document.Q,Document_4,Document_5,Document_6,Document.S,Document.N,Document.K,Document.F,Document.L,Document_7,Document.M,Document_8,Document_9,B7.tif,B14.tif,B1.tif,B12.tif,B15.tif,B6.tif,B9.tif,B11.tif,B2.tif,B5.tif,B16.tif,B8.tif,B3.tif,B10.tif,B17.tif,B4.tif,B19.tif,B18.tif,B13.tif
24.8929,60.218,http://id.luomus.fi/MY.3500472,Agrotis exclamationis,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.63003,Agrotis exclamationis,huutomerkkiyökkönen,,,,,,,PRESERVED_SPECIMEN,PRESERVED_SPECIMEN,false,"Rudolph, Hugo",,ADULT,,,,,,0,0,http://id.luomus.fi/MY.3500471,,,,,,,,,,1920-01-01,1920-12-31,,,1920-01-01 - 1920-12-31,"Lingonblad, Birger",60.218000000000004,60.218000000000004,24.892900000000001,24.892900000000001,60.218000000000004,24.892900000000001,6680357.000000000000000,6680358.000000000000000,3383381.000000000000000,3383382.000000000000000,6677553.000000000000000,6677554.000000000000000,383258.000000000000000,383259.000000000000000,668.000000000000000,338.000000000000000,6680.000000000000000,3383.000000000000000,1900,1920,1920,,,1,366,1,REPORTED_VALUE,Suomi,Uusimaa (U),Helsinki,COORDINATES,COORDINATES,COORDINATES,,Finland,Helsinki,N,,,,0,http://id.luomus.fi/HT.17727,PUBLIC,NONE,,false,http://tun.fi/HR.1507,4,,,,http://tun.fi/KE.3,,,,,2017-03-31,2017-03-31,,0,297.00000,33.00000,51.00000,649.00000,31.00000,-88.00000,-17.00000,-49.00000,65.00000,209.00000,221.00000,145.00000,21.00000,158.00000,103.00000,8070.00000,134.00000,197.00000,78.00000
24.8929,60.218,http://id.luomus.fi/MY.3500475,Agrotis exclamationis,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.63003,Agrotis exclamationis,huutomerkkiyökkönen,,,,,,,PRESERVED_SPECIMEN,PRESERVED_SPECIMEN,false,"Rudolph, Hugo",,ADULT,,,,,,0,0,http://id.luomus.fi/MY.3500474,,,,,,,,,,1921-01-01,1921-12-31,,,1921-01-01 - 1921-12-31,"Lingonblad, Birger",60.218000000000004,60.218000000000004,24.892900000000001,24.892900000000001,60.218000000000004,24.892900000000001,6680357.000000000000000,6680358.000000000000000,3383381.000000000000000,3383382.000000000000000,6677553.000000000000000,6677554.000000000000000,383258.000000000000000,383259.000000000000000,668.000000000000000,338.000000000000000,6680.000000000000000,3383.000000000000000,1900,1920,1921,,,1,365,1,REPORTED_VALUE,Suomi,Uusimaa (U),Helsinki,COORDINATES,COORDINATES,COORDINATES,,Finland,Helsinki,N,,,,0,http://id.luomus.fi/HT.17728,PUBLIC,NONE,,false,http://tun.fi/HR.1507,4,,,,http://tun.fi/KE.3,,,,,2017-03-31,2017-03-31,,0,297.00000,33.00000,51.00000,649.00000,31.00000,-88.00000,-17.00000,-49.00000,65.00000,209.00000,221.00000,145.00000,21.00000,158.00000,103.00000,8070.00000,134.00000,197.00000,78.00000
24.8929,60.218,http://id.luomus.fi/MY.3500481,Agrotis exclamationis,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.63003,Agrotis exclamationis,huutomerkkiyökkönen,,,,,,,PRESERVED_SPECIMEN,PRESERVED_SPECIMEN,false,"Rudolph, Hugo",,ADULT,,,,,,0,0,http://id.luomus.fi/MY.3500480,,,,,,,,,,1921-01-01,1921-12-31,,,1921-01-01 - 1921-12-31,"Lingonblad, Birger",60.218000000000004,60.218000000000004,24.892900000000001,24.892900000000001,60.218000000000004,24.892900000000001,6680357.000000000000000,6680358.000000000000000,3383381.000000000000000,3383382.000000000000000,6677553.000000000000000,6677554.000000000000000,383258.000000000000000,383259.000000000000000,668.000000000000000,338.000000000000000,6680.000000000000000,3383.000000000000000,1900,1920,1921,,,1,365,1,REPORTED_VALUE,Suomi,Uusimaa (U),Helsinki,COORDINATES,COORDINATES,COORDINATES,,Finland,Helsinki,N,,,,0,http://id.luomus.fi/HT.17730,PUBLIC,NONE,,false,http://tun.fi/HR.1507,4,,,,http://tun.fi/KE.3,,,,,2017-03-31,2017-03-31,,0,297.00000,33.00000,51.00000,649.00000,31.00000,-88.00000,-17.00000,-49.00000,65.00000,209.00000,221.00000,145.00000,21.00000,158.00000,103.00000,8070.00000,134.00000,197.00000,78.00000
24.8929,60.218,http://id.luomus.fi/MY.3500484,Agrotis exclamationis,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.63003,Agrotis exclamationis,huutomerkkiyökkönen,,,,,,,PRESERVED_SPECIMEN,PRESERVED_SPECIMEN,false,"Rudolph, Hugo",,ADULT,,,,,,0,0,http://id.luomus.fi/MY.3500483,,,,,,,,,,1919-01-01,1919-12-31,,,1919-01-01 - 1919-12-31,"Lingonblad, Birger",60.218000000000004,60.218000000000004,24.892900000000001,24.892900000000001,60.218000000000004,24.892900000000001,6680357.000000000000000,6680358.000000000000000,3383381.000000000000000,3383382.000000000000000,6677553.000000000000000,6677554.000000000000000,383258.000000000000000,383259.000000000000000,668.000000000000000,338.000000000000000,6680.000000000000000,3383.000000000000000,1900,1910,1919,,,1,365,1,REPORTED_VALUE,Suomi,Uusimaa (U),Helsinki,COORDINATES,COORDINATES,COORDINATES,,Finland,Helsinki,N,,,,0,http://id.luomus.fi/HT.17731,PUBLIC,NONE,,false,http://tun.fi/HR.1507,4,,,,http://tun.fi/KE.3,,,,,2017-03-31,2017-03-31,,0,297.00000,33.00000,51.00000,649.00000,31.00000,-88.00000,-17.00000,-49.00000,65.00000,209.00000,221.00000,145.00000,21.00000,158.00000,103.00000,8070.00000,134.00000,197.00000,78.00000
24.8929,60.218,http://id.luomus.fi/MY.3500511,Agrotis exclamationis,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.63003,Agrotis exclamationis,huutomerkkiyökkönen,,,,,,,PRESERVED_SPECIMEN,PRESERVED_SPECIMEN,false,"Lingonblad, Birger",,ADULT,,,,,,0,0,http://id.luomus.fi/MY.3500510,,,,,,,,,,1919-06-18,1919-06-18,,,1919-06-18,"Lingonblad, Birger",60.218000000000004,60.218000000000004,24.892900000000001,24.892900000000001,60.218000000000004,24.892900000000001,6680357.000000000000000,6680358.000000000000000,3383381.000000000000000,3383382.000000000000000,6677553.000000000000000,6677554.000000000000000,383258.000000000000000,383259.000000000000000,668.000000000000000,338.000000000000000,6680.000000000000000,3383.000000000000000,1900,1910,1919,6,18,169,169,1,REPORTED_VALUE,Suomi,Uusimaa (U),Helsinki,COORDINATES,COORDINATES,COORDINATES,,FInland,Helsinki,N,,,,0,http://id.luomus.fi/HT.17740,PUBLIC,NONE,,false,http://tun.fi/HR.1507,4,,,,http://tun.fi/KE.3,,,,,2017-03-31,2017-03-31,,0,297.00000,33.00000,51.00000,649.00000,31.00000,-88.00000,-17.00000,-49.00000,65.00000,209.00000,221.00000,145.00000,21.00000,158.00000,103.00000,8070.00000,134.00000,197.00000,78.00000
24.034468,60.250929,http://tun.fi/MY.1673122,Agrotis exclamationis,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.63003,Agrotis exclamationis,huutomerkkiyökkönen,,,,,,,PRESERVED_SPECIMEN,PRESERVED_SPECIMEN,false,"Harvia, Teuvo",,ADULT,,,,,,0,0,http://tun.fi/MY.1673121,,,,,,,,,,,,,,,"Sjöholm, Emil",60.250923999999998,60.250934000000001,24.034459999999999,24.034476999999999,60.250928999999999,24.034468000000000,6685852.000000000000000,6685853.000000000000000,3335984.000000000000000,3335985.000000000000000,6683045.000000000000000,6683046.000000000000000,335880.000000000000000,335881.000000000000000,668.000000000000000,333.000000000000000,6685.000000000000000,3335.000000000000000,,,,,,,,1,REPORTED_VALUE,Suomi,Varsinais-Suomi (V),Lohja,COORDINATES,COORDINATES,COORDINATES,,Finland,Lohja,Ab,,,,0,http://id.luomus.fi/HT.7680,PUBLIC,NONE,,false,http://tun.fi/HR.808,4,,,,http://tun.fi/KE.3,,,,,2015-11-12,2015-11-12,,0,306.00000,29.00000,49.00000,618.00000,32.00000,-93.00000,-18.00000,-50.00000,73.00000,213.00000,217.00000,142.00000,23.00000,156.00000,94.00000,8023.00000,122.00000,199.00000,77.00000
25.024392,60.377112,http://tun.fi/MY.1673142,Agrotis exclamationis,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.63003,Agrotis exclamationis,huutomerkkiyökkönen,,,,,,,PRESERVED_SPECIMEN,PRESERVED_SPECIMEN,false,"Jalas, Ilkka",,ADULT,,,,,,0,0,http://tun.fi/MY.1673141,,,,,,,,,,,,,,,"Sjöholm, Emil",60.377108000000000,60.377116999999998,25.024383000000000,25.024400000000000,60.377111999999997,25.024391999999999,6697854.000000000000000,6697855.000000000000000,3391198.000000000000000,3391199.000000000000000,6695043.000000000000000,6695044.000000000000000,391072.000000000000000,391073.000000000000000,669.000000000000000,339.000000000000000,6697.000000000000000,3391.000000000000000,,,,,,,,1,REPORTED_VALUE,Suomi,Uusimaa (U),Tuusula,COORDINATES,COORDINATES,COORDINATES,,Finland,Tuusula,N,,,,0,http://id.luomus.fi/HT.7700,PUBLIC,NONE,,false,http://tun.fi/HR.808,4,,,,http://tun.fi/KE.3,,,,,2015-11-12,2015-11-12,,0,303.00000,34.00000,46.00000,652.00000,30.00000,-96.00000,-21.00000,-56.00000,67.00000,207.00000,222.00000,139.00000,22.00000,154.00000,106.00000,8202.00000,135.00000,198.00000,79.00000
24.373679,61.055948,http://tun.fi/MY.1673145,Agrotis exclamationis,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.63003,Agrotis exclamationis,huutomerkkiyökkönen,,,,,,,PRESERVED_SPECIMEN,PRESERVED_SPECIMEN,false,"Wegelius, A.",,ADULT,,,,,,0,0,http://tun.fi/MY.1673144,,,,,,,,,,,,,,,"Sjöholm, Emil",61.055943999999997,61.055953000000002,24.373670000000001,24.373688000000001,61.055948000000001,24.373678999999999,6774705.000000000000000,6774706.000000000000000,3358342.000000000000000,3358343.000000000000000,6771863.000000000000000,6771864.000000000000000,358229.000000000000000,358230.000000000000000,677.000000000000000,335.000000000000000,6774.000000000000000,3358.000000000000000,,,,,,,,1,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Hattula,COORDINATES,COORDINATES,COORDINATES,,Finland,Hattula,Ta,,,,0,http://id.luomus.fi/HT.7701,PUBLIC,NONE,,false,http://tun.fi/HR.808,4,,,,http://tun.fi/KE.3,,,,,2015-11-12,2015-11-12,,0,330.00000,30.00000,39.00000,612.00000,31.00000,-115.00000,-28.00000,-68.00000,82.00000,215.00000,218.00000,135.00000,24.00000,151.00000,95.00000,8463.00000,119.00000,204.00000,79.00000
22.119124,61.151991,http://tun.fi/JX.11466#70,Agrotis exclamationis,,,,NEUTRAL,,,SURE,http://tun.fi/MX.63003,Agrotis exclamationis,huutomerkkiyökkönen,,,,4,,4,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,false,,,,,,,,,0,0,http://tun.fi/JX.11466#2,,,,,,,,,,2017-06-17,2017-06-24,,,2017-06-17 - 2017-06-24,Janne Liikanen,61.151991000000002,61.151991000000002,22.119123999999999,22.119123999999999,61.151991000000002,22.119123999999999,6792371.000000000000000,6792372.000000000000000,3237511.000000000000000,3237512.000000000000000,6789521.000000000000000,6789522.000000000000000,237446.000000000000000,237447.000000000000000,679.000000000000000,323.000000000000000,6792.000000000000000,3237.000000000000000,2000,2010,2017,6,,168,175,1,REPORTED_VALUE,Suomi,Satakunta (St),Eura,COORDINATES,COORDINATES,COORDINATES,,,,,,Kuurnamäki,Valorysä puutarha,0,http://tun.fi/JX.11466,PUBLIC,NONE,,false,http://tun.fi/HR.1747,2,,,,http://tun.fi/KE.388,,http://tun.fi/JX.519,,,2017-06-26,2017-06-26,,0,314.00000,34.00000,44.00000,633.00000,28.00000,-102.00000,-21.00000,-56.00000,79.00000,212.00000,213.00000,136.00000,25.00000,151.00000,105.00000,8048.00000,139.00000,194.00000,78.00000
24.683806,60.198384,http://tun.fi/JX.12216#34,Agrotis exclamationis,,,,NEUTRAL,,,SURE,http://tun.fi/MX.63003,Agrotis exclamationis,huutomerkkiyökkönen,,,,5,,5,PRESERVED_SPECIMEN,PRESERVED_SPECIMEN,false,,,,,,,,,0,0,http://tun.fi/JX.12216#2,,,,,,,,,,2017-07-13,2017-07-13,,,2017-07-13,Eero Kari,60.198383999999997,60.198383999999997,24.683806000000001,24.683806000000001,60.198383999999997,24.683806000000001,6678561.000000000000000,6678562.000000000000000,3371718.000000000000000,3371719.000000000000000,6675758.000000000000000,6675759.000000000000000,371600.000000000000000,371601.000000000000000,667.000000000000000,337.000000000000000,6678.000000000000000,3371.000000000000000,2000,2010,2017,7,13,194,194,1,REPORTED_VALUE,Suomi,Uusimaa (U),Espoo,COORDINATES,COORDINATES,COORDINATES,,,,,,"Espoo, Tuomarila",Valorysä,0,http://tun.fi/JX.12216,PUBLIC,NONE,,false,http://tun.fi/HR.1747,2,,,,http://tun.fi/KE.388,,http://tun.fi/JX.519,,,2017-07-13,2017-07-13,,0,299.00000,31.00000,51.00000,643.00000,31.00000,-89.00000,-17.00000,-48.00000,67.00000,210.00000,221.00000,144.00000,22.00000,157.00000,100.00000,8019.00000,131.00000,199.00000,78.00000
