X,Y,Unit.UnitI,Unit.Taxon,Unit.Quali,Unit.Qua_1,Unit.Qua_2,Unit.Qua_3,Unit.Qua_4,Unit.Qua_5,Unit.Repor,Taxon.ID,Taxon.Scie,Taxon.Finn,Taxon.Engl,Taxon.Swed,Unit.NameA,Unit.Abund,Unit.Inter,Unit.Int_1,Unit.Recor,Unit.Detai,Unit.TypeS,Unit.Det,Unit.Sex,Unit.LifeS,Unit.Nativ,Unit.Breed,Unit.Indiv,Unit.Invas,Unit.Notes,Unit.Annot,Unit.Media,Gathering.,Gatherin_1,Gatherin_2,Gatherin_3,Gatherin_4,Gatherin_5,Gatherin_6,Gatherin_7,Gatherin_8,Gatherin_9,Gatherin10,Gatherin11,Gatherin12,Gatherin13,Gatherin14,Gatherin15,Gatherin16,Gatherin17,Gatherin18,Gatherin19,Gatherin20,Gatherin21,Gatherin22,Gatherin23,Gatherin24,Gatherin25,Gatherin26,Gatherin27,Gatherin28,Gatherin29,Gatherin30,Gatherin31,Gatherin32,Gatherin33,Gatherin34,Gatherin35,Gatherin36,Gatherin37,Gatherin38,Gatherin39,Gatherin40,Gatherin41,Gatherin42,Gatherin43,Gatherin44,Gatherin45,Gatherin46,Gatherin47,Gatherin48,Gatherin49,Gatherin50,Gatherin51,Gatherin52,Gatherin53,Gatherin54,Gatherin55,Gatherin56,Document.D,Document_1,Document_2,Document_3,Document.P,Document.C,Document.Q,Document_4,Document_5,Document_6,Document.S,Document.N,Document.K,Document.F,Document.L,Document_7,Document.M,Document_8,Document_9,B7.tif,B14.tif,B1.tif,B12.tif,B15.tif,B6.tif,B9.tif,B11.tif,B2.tif,B5.tif,B16.tif,B8.tif,B3.tif,B10.tif,B17.tif,B4.tif,B19.tif,B18.tif,B13.tif
24.432972,64.63578,http://tun.fi/MKC.30334346,Agrostis capillaris,,,,NEUTRAL,,,,http://tun.fi/MX.40593,Agrostis capillaris,nurmirölli,,rödven,,,,,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,false,,,,,,,,,0,0,http://tun.fi/MKB.786402,,,,,,,,,,2015-09-03,2015-09-03,,,2015-09-03,"Silvola, Henri; Särkkä, Jari",64.635313999999994,64.636246000000000,24.431970000000000,24.433975000000000,64.635779999999997,24.432971999999999,7173300.000000000000000,7173400.000000000000000,3377400.000000000000000,3377500.000000000000000,7170298.000000000000000,7170398.000000000000000,377278.000000000000000,377378.000000000000000,717.000000000000000,337.000000000000000,7173.000000000000000,3377.000000000000000,2000,2010,2015,9,3,246,246,100,REPORTED_VALUE,Suomi,Keski-Pohjanmaa (KP),Raahe,COORDINATES,COORDINATES,COORDINATES,,Suomi,Raahe,KP,,Saloinen. Hiienkallio. Vanha huvilatie. Tien keskikaistale,,0,http://tun.fi/MKA.786402,PUBLIC,NONE,,false,http://tun.fi/HR.169,,,,,http://tun.fi/KE.167,,,,,,,,0,348.00000,26.00000,21.00000,507.00000,30.00000,-143.00000,-50.00000,-93.00000,82.00000,205.00000,182.00000,126.00000,23.00000,141.00000,81.00000,9032.00000,99.00000,169.00000,68.00000
25.09111,64.201583,http://tun.fi/MKC.30383628,Agrostis capillaris,,,,NEUTRAL,,,,http://tun.fi/MX.40593,Agrostis capillaris,nurmirölli,,rödven,,,,,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,false,,,,,,,,,0,0,http://tun.fi/MKB.788843,,,,,,,,,,2015-09-27,2015-09-27,,,2015-09-27,"Särkkä, Jari",64.201121000000001,64.202044999999998,25.090112000000001,25.092106999999999,64.201582999999999,25.091110000000000,7123800.000000000000000,7123900.000000000000000,3407400.000000000000000,3407500.000000000000000,7120818.000000000000000,7120918.000000000000000,407266.000000000000000,407366.000000000000000,712.000000000000000,340.000000000000000,7123.000000000000000,3407.000000000000000,2000,2010,2015,9,27,270,270,100,REPORTED_VALUE,Suomi,Keski-Pohjanmaa (KP),Haapavesi,COORDINATES,COORDINATES,COORDINATES,,Suomi,Haapavesi,KP,,Mieluskylä. Kettukangas. Tien 7980 SW-puoleisella luiskalla,,0,http://tun.fi/MKA.788843,PUBLIC,NONE,,false,http://tun.fi/HR.169,,,,,http://tun.fi/KE.167,,,,,,,,0,345.00000,25.00000,21.00000,511.00000,34.00000,-141.00000,-49.00000,-91.00000,82.00000,204.00000,190.00000,124.00000,23.00000,141.00000,78.00000,8974.00000,94.00000,183.00000,72.00000
30.222966,63.604704,http://tun.fi/MKC.30526508,Agrostis capillaris,,,,NEUTRAL,,,,http://tun.fi/MX.40593,Agrostis capillaris,nurmirölli,,rödven,,,,,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,false,,,,,,,,,0,0,http://tun.fi/MKB.796020,,,,,,,,,,2016-07-10,2016-07-10,,,2016-07-10,"Lampinen, Raino",63.604278999999998,63.605128999999998,30.221910000000001,30.224022999999999,63.604703999999998,30.222966000000000,7059900.000000000000000,7060000.000000000000000,3660000.000000000000000,3660100.000000000000000,7056944.000000000000000,7057044.000000000000000,659765.000000000000000,659864.000000000000000,705.000000000000000,366.000000000000000,7059.000000000000000,3660.000000000000000,2000,2010,2016,7,10,192,192,100,REPORTED_VALUE,Suomi,Pohjois-Karjala (PK),Lieksa,COORDINATES,COORDINATES,COORDINATES,,Suomi,Lieksa,PK,,"70599:6600 Lieksa, Kivivaara, forest road at the margin of the border zone",,0,http://tun.fi/MKA.796020,PUBLIC,NONE,,false,http://tun.fi/HR.169,,,,,http://tun.fi/KE.167,,H27401,,,,,,0,364.00000,31.00000,12.00000,614.00000,30.00000,-160.00000,-64.00000,-114.00000,77.00000,204.00000,217.00000,123.00000,21.00000,141.00000,99.00000,9808.00000,112.00000,213.00000,79.00000
28.935964,63.390001,http://tun.fi/MKC.30527852,Agrostis capillaris,,,,NEUTRAL,,,,http://tun.fi/MX.40593,Agrostis capillaris,nurmirölli,,rödven,,,,,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,false,,,,,,,,,0,0,http://tun.fi/MKB.796037,,,,,,,,,,2016-06-27,2016-06-27,,,2016-06-27,"Lampinen, Raino",63.389567000000000,63.390436000000001,28.934933999999998,28.936993999999999,63.390000999999998,28.935963999999998,7033400.000000000000000,7033500.000000000000000,3596900.000000000000000,3597000.000000000000000,7030455.000000000000000,7030555.000000000000000,596690.000000000000000,596790.000000000000000,703.000000000000000,359.000000000000000,7033.000000000000000,3596.000000000000000,2000,2010,2016,6,27,179,179,100,REPORTED_VALUE,Suomi,Pohjois-Karjala (PK),Juuka,COORDINATES,COORDINATES,COORDINATES,,Suomi,Juuka,PK,,"70334:5969 Juuka, c. 700 m W of Porttilouhi gorge, along a forest road",,0,http://tun.fi/MKA.796037,PUBLIC,NONE,,false,http://tun.fi/HR.169,,,,,http://tun.fi/KE.167,,H27386,,,,,,0,357.00000,32.00000,15.00000,630.00000,30.00000,-153.00000,-58.00000,-108.00000,78.00000,204.00000,222.00000,122.00000,21.00000,141.00000,102.00000,9545.00000,119.00000,221.00000,83.00000
29.575249,62.233515,http://tun.fi/MKC.30531856,Agrostis capillaris,,,,NEUTRAL,,,,http://tun.fi/MX.40593,Agrostis capillaris,nurmirölli,,rödven,,,,,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,false,,,,,,,,,0,0,http://tun.fi/MKB.796094,,,,,,,,,,2016-07-13,2016-07-13,,,2016-07-13,"Lampinen, Raino",62.233085000000003,62.233944999999999,29.574249999999999,29.576248000000000,62.233514999999997,29.575248999999999,6905700.000000000000000,6905800.000000000000000,3634000.000000000000000,3634100.000000000000000,6902806.000000000000000,6902906.000000000000000,633776.000000000000000,633876.000000000000000,690.000000000000000,363.000000000000000,6905.000000000000000,3634.000000000000000,2000,2010,2016,7,13,195,195,100,REPORTED_VALUE,Suomi,Pohjois-Karjala (PK),Rääkkylä,COORDINATES,COORDINATES,COORDINATES,,Suomi,Rääkkylä,PK,,"69057:6340 Rääkkylä, Pötslänlahti, shore of Lake Orivesi, public swimming place",,0,http://tun.fi/MKA.796094,PUBLIC,NONE,,false,http://tun.fi/HR.169,,,,,http://tun.fi/KE.167,,H27346,,,,,,0,350.00000,31.00000,28.00000,627.00000,31.00000,-136.00000,-44.00000,-91.00000,77.00000,214.00000,220.00000,134.00000,22.00000,151.00000,99.00000,9334.00000,121.00000,211.00000,82.00000
28.523074,63.489216,http://tun.fi/MKC.30593180,Agrostis capillaris,,,,NEUTRAL,,,,http://tun.fi/MX.40593,Agrostis capillaris,nurmirölli,,rödven,,,,,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,false,,,,,,,,,0,0,http://tun.fi/MKB.798802,,,,,,,,,,2016-07-02,2016-07-02,,,2016-07-02,"Lampinen, Raino",63.488779000000001,63.489654000000002,28.522047000000001,28.524101000000002,63.489215999999999,28.523074000000001,7043900.000000000000000,7044000.000000000000000,3576000.000000000000000,3576100.000000000000000,7040950.000000000000000,7041050.000000000000000,575798.000000000000000,575898.000000000000000,704.000000000000000,357.000000000000000,7043.000000000000000,3576.000000000000000,2000,2010,2016,7,2,184,184,100,REPORTED_VALUE,Suomi,Pohjois-Karjala (PK),Rautavaara,COORDINATES,COORDINATES,COORDINATES,,Suomi,Rautavaara,PK,,"70439:5760 Rautavaara, Katajamäki, along Vuorimäentie (road 16472)",,0,http://tun.fi/MKA.798802,PUBLIC,NONE,,false,http://tun.fi/HR.169,,,,,http://tun.fi/KE.167,,H27726,,,,,,0,355.00000,32.00000,17.00000,621.00000,30.00000,-150.00000,-55.00000,-104.00000,78.00000,205.00000,220.00000,125.00000,21.00000,142.00000,101.00000,9481.00000,118.00000,219.00000,83.00000
28.545075,63.524873,http://tun.fi/MKC.30593320,Agrostis capillaris,,,,NEUTRAL,,,,http://tun.fi/MX.40593,Agrostis capillaris,nurmirölli,,rödven,,,,,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,false,,,,,,,,,0,0,http://tun.fi/MKB.798807,,,,,,,,,,2016-07-02,2016-07-02,,,2016-07-02,"Lampinen, Raino",63.524434999999997,63.525309999999998,28.544046999999999,28.546104000000000,63.524872999999999,28.545075000000001,7047900.000000000000000,7048000.000000000000000,3577000.000000000000000,3577100.000000000000000,7044949.000000000000000,7045049.000000000000000,576798.000000000000000,576898.000000000000000,704.000000000000000,357.000000000000000,7047.000000000000000,3577.000000000000000,2000,2010,2016,7,2,184,184,100,REPORTED_VALUE,Suomi,Pohjois-Karjala (PK),Rautavaara,COORDINATES,COORDINATES,COORDINATES,,Suomi,Rautavaara,PK,,"70479:5770 Rautavaara, along Vuorimäentie (road 16472)",,0,http://tun.fi/MKA.798807,PUBLIC,NONE,,false,http://tun.fi/HR.169,,,,,http://tun.fi/KE.167,,H27726,,,,,,0,355.00000,31.00000,17.00000,616.00000,31.00000,-150.00000,-56.00000,-105.00000,78.00000,205.00000,219.00000,124.00000,21.00000,142.00000,98.00000,9494.00000,116.00000,218.00000,82.00000
27.395198,64.806439,http://tun.fi/MKC.30616502,Agrostis capillaris,,,,NEUTRAL,,,,http://tun.fi/MX.40593,Agrostis capillaris,nurmirölli,,rödven,,,,,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,false,,,,,,,,,0,0,http://tun.fi/MKB.799775,,,,,,,,,,2016-07-06,2016-07-06,,,2016-07-06,"Lampinen, Raino",64.805993000000001,64.806884999999994,27.394138999999999,27.396256999999999,64.806438999999997,27.395198000000001,7189900.000000000000000,7190000.000000000000000,3518900.000000000000000,3519000.000000000000000,7186891.000000000000000,7186991.000000000000000,518721.000000000000000,518821.000000000000000,718.000000000000000,351.000000000000000,7189.000000000000000,3518.000000000000000,2000,2010,2016,7,6,188,188,100,REPORTED_VALUE,Suomi,Kainuu (Kn),Puolanka,COORDINATES,COORDINATES,COORDINATES,,Suomi,Puolanka,Kn,,"71899:5189 Puolanka, Utavaara, along a forest road",,0,http://tun.fi/MKA.799775,PUBLIC,NONE,,false,http://tun.fi/HR.169,,,,,http://tun.fi/KE.167,,H27839,,,,,,0,366.00000,27.00000,7.00000,554.00000,34.00000,-166.00000,-66.00000,-114.00000,85.00000,200.00000,207.00000,133.00000,23.00000,133.00000,84.00000,9530.00000,99.00000,207.00000,77.00000
26.742233,64.865042,http://tun.fi/MKC.30618368,Agrostis capillaris,,,,NEUTRAL,,,,http://tun.fi/MX.40593,Agrostis capillaris,nurmirölli,,rödven,,,,,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,false,,,,,,,,,0,0,http://tun.fi/MKB.799844,,,,,,,,,,2016-07-06,2016-07-06,,,2016-07-06,"Lampinen, Raino",64.864591000000004,64.865492000000003,26.741182999999999,26.743283000000002,64.865042000000003,26.742232999999999,7196400.000000000000000,7196500.000000000000000,3487900.000000000000000,3488000.000000000000000,7193389.000000000000000,7193489.000000000000000,487733.000000000000000,487833.000000000000000,719.000000000000000,348.000000000000000,7196.000000000000000,3487.000000000000000,2000,2010,2016,7,6,188,188,100,REPORTED_VALUE,Suomi,Oulun Pohjanmaa (OP),Utajärvi,COORDINATES,COORDINATES,COORDINATES,,Suomi,Utajärvi,OP,,"71964:4879 Utajärvi, Harju, southern shore of Lake Valkiaisjärvi",,0,http://tun.fi/MKA.799844,PUBLIC,NONE,,false,http://tun.fi/HR.169,,,,,http://tun.fi/KE.167,,H27847,,,,,,0,361.00000,26.00000,12.00000,522.00000,35.00000,-159.00000,-61.00000,-108.00000,85.00000,202.00000,195.00000,119.00000,23.00000,137.00000,79.00000,9429.00000,93.00000,194.00000,73.00000
28.996221,64.539614,http://tun.fi/MKC.30634140,Agrostis capillaris,,,,NEUTRAL,,,,http://tun.fi/MX.40593,Agrostis capillaris,nurmirölli,,rödven,,,,,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,false,,,,,,,,,0,0,http://tun.fi/MKB.800513,,,,,,,,,,2016-07-09,2016-07-09,,,2016-07-09,"Lampinen, Raino",64.539179000000004,64.540047999999999,28.995146999999999,28.997295000000001,64.539614000000000,28.996220999999998,7161600.000000000000000,7161700.000000000000000,3595900.000000000000000,3596000.000000000000000,7158603.000000000000000,7158703.000000000000000,595690.000000000000000,595790.000000000000000,716.000000000000000,359.000000000000000,7161.000000000000000,3595.000000000000000,2000,2010,2016,7,9,191,191,100,REPORTED_VALUE,Suomi,Kainuu (Kn),Hyrynsalmi,COORDINATES,COORDINATES,COORDINATES,,Suomi,Hyrynsalmi,Kn,,"71616:5959 Hyrynsalmi, SE of Viinikka, Kuhmontie (road 904), Karhukoski rest place",,0,http://tun.fi/MKA.800513,PUBLIC,NONE,,false,http://tun.fi/HR.169,,,,,http://tun.fi/KE.167,,H27927,,,,,,0,364.00000,30.00000,8.00000,591.00000,31.00000,-163.00000,-66.00000,-115.00000,82.00000,201.00000,212.00000,136.00000,22.00000,136.00000,94.00000,9666.00000,107.00000,212.00000,77.00000
